,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
311,"Share Pownce on Facebook. rePownce publishes your Pownce notes to your Facebook profile, feeds, and status. You can also post notes from rePownce.",Messaging,05.22.2008,https://www.programmableweb.com/mashup/repownce,"Facebook, Pownce","Messaging, Social",http://www.facebook.com/apps/application.php?id=6400904881,,
312,IM Whiteboard is an AOL AIM plugin that let you draw simultaneously with any of your buddies. This plugin can be useful to share an idea or have fun with your friends plus you can save your drawings and use them as wallpaper or send them to other people.,Messaging,05.22.2008,https://www.programmableweb.com/mashup/imwhiteboard,AOL Instant Messenger,"Messaging, Plugins, Graphics, Social",http://sites.google.com/a/sinesat.com/im-whiteboard/Home,,
313,Locations in Las Vegas are plotted on the map with a small photo showing up inline and the view can be flipped to show a larger photo without the map. Uses the new Google Maps Flash API.,Mapping,05.22.2008,https://www.programmableweb.com/mashup/photo-flip-map,Google Maps Flash,Mapping,http://gmaps-samples-flash.googlecode.com/svn/trunk/demos/AFCPicasaMapFlip/AFCPicasaMapFlip.html,,
314,Free2IM is an AOL AIM plugin that help you chat with the buddies who speak languages you are very weak or even you do not know at all. It is useful for you to practice your foreign languages as well. Supports 13 languages.,Messaging,05.22.2008,https://www.programmableweb.com/mashup/free2im-chat-translation,AOL Instant Messenger,"Messaging, Translation, Plugins, Chat",http://openaimblog.aol.com/2008/05/06/instant-language-translation-with-free2im/,,
315,"IM Remote is an AOL AIM plugin that lets you share your desktop with a friend via AIM. This plugin can be extremely useful when a friend or relative needs help with their computer, avoiding the complexity to setup a secure VNC server.",Messaging,05.22.2008,https://www.programmableweb.com/mashup/im-remote,AOL Instant Messenger,"Messaging, Plugins",http://openaimblog.aol.com/2008/03/31/desktop-sharing-through-aim-with-im-remote/,,
316,"List of the richest counties in the United States as listed by Forbes, based on median income data from 2006 census.",News Services,05.21.2008,https://www.programmableweb.com/mashup/richest-counties-america,Google Maps,"News Services, Reference, Demographics, Mapping",http://geowebinfo.com/RichestCounties.html,,
317,"Detailed map shows the average nightly rate for nearly every hotel on earth, over 70,000, in a global heat map. On the city level it also shows Restaurants, Wikipedia, Airport and Starbucks locations.",Travel,05.21.2008,https://www.programmableweb.com/mashup/golbal-hotel-price-map,"Google Maps, Yelp Fusion","Travel, Hotels, Mapping",http://www.HotelMapSearch.com,,
318,The MailChimp Wordpress plugin allows you to add your MailChimp email signup form as a widget on your Wordpress blog.,Widgets,05.21.2008,https://www.programmableweb.com/mashup/mailchimp-wordpress-plugin,MailChimp,"Widgets, Blogging, Email",http://www.mailchimp.com/api/wordpress.phtml,,
319,Collection of widgets for different APIs that can be embedded.,Photos,05.21.2008,https://www.programmableweb.com/mashup/apitickr,"Flickr, del.icio.us, eBay, YouTube, Last.fm, Twitter, Jaiku, LinkedIn, Photobucket","Photos, Widgets",http://www.apitickr.com,,
320,"SpyTickr spys on Twitter, Flickr, Photobucket, del.icio.us, LinkedIn, Jaiku and YouTube in realtime.",Real Time,05.20.2008,https://www.programmableweb.com/mashup/spytickr,"Flickr, del.icio.us, YouTube, Twitter, Jaiku, LinkedIn, Photobucket","Real Time, Bookmarks, Photos",http://www.spytickr.com,,
321,"An interactive map that displays news for the specific country you click on. A Google Maps, Google News, and Geonames.org mashup.",News Services,05.20.2008,https://www.programmableweb.com/mashup/newsworldmap,"Google Maps, GeoNames","News Services, Mapping, Mapping",http://newsworldmap.com,,
